received_utc,valid,error,seq_gap,seq,d_pct,v_mv,i_ma,p_mw,mppt,fault,chk,computed_chk,raw_line
2026-07-12T18:31:20.986803+00:00,1,,0,152,87,16480,1844,30389,hd,0,FF,FF,"p3,seq=00152,d_pct=00087,v_mv=16480,i_ma=01844,p_mw=30389,mppt=hd,f=0,chk=FF,raw=E0"
2026-07-12T18:31:21.994492+00:00,1,,0,153,90,16640,1892,31482,up,0,88,88,"p3,seq=00153,d_pct=00090,v_mv=16640,i_ma=01892,p_mw=31482,mppt=up,f=0,chk=88,raw=E8"
2026-07-12T18:31:23.001055+00:00,1,,0,154,90,16640,1892,31482,hd,0,8A,8A,"p3,seq=00154,d_pct=00090,v_mv=16640,i_ma=01892,p_mw=31482,mppt=hd,f=0,chk=8A,raw=E8"
2026-07-12T18:31:24.008116+00:00,1,,0,155,91,16660,1898,31620,up,0,EF,EF,"p3,seq=00155,d_pct=00091,v_mv=16660,i_ma=01898,p_mw=31620,mppt=up,f=0,chk=EF,raw=E9"
2026-07-12T18:31:25.014830+00:00,1,,0,156,91,16660,1898,31620,hd,0,E9,E9,"p3,seq=00156,d_pct=00091,v_mv=16660,i_ma=01898,p_mw=31620,mppt=hd,f=0,chk=E9,raw=E9"
2026-07-12T18:31:26.027335+00:00,1,,0,157,92,16700,1910,31897,up,0,C2,C2,"p3,seq=00157,d_pct=00092,v_mv=16700,i_ma=01910,p_mw=31897,mppt=up,f=0,chk=C2,raw=EB"
2026-07-12T18:31:27.033866+00:00,1,,0,158,92,16700,1910,31897,hd,0,C0,C0,"p3,seq=00158,d_pct=00092,v_mv=16700,i_ma=01910,p_mw=31897,mppt=hd,f=0,chk=C0,raw=EB"
2026-07-12T18:31:28.040110+00:00,1,,0,159,93,16780,1934,32452,up,0,D2,D2,"p3,seq=00159,d_pct=00093,v_mv=16780,i_ma=01934,p_mw=32452,mppt=up,f=0,chk=D2,raw=EF"
2026-07-12T18:31:29.047882+00:00,1,,0,160,93,16780,1934,32452,hd,0,EC,EC,"p3,seq=00160,d_pct=00093,v_mv=16780,i_ma=01934,p_mw=32452,mppt=hd,f=0,chk=EC,raw=EF"
2026-07-12T18:31:30.053715+00:00,1,,0,161,93,16780,1934,32452,hd,0,ED,ED,"p3,seq=00161,d_pct=00093,v_mv=16780,i_ma=01934,p_mw=32452,mppt=hd,f=0,chk=ED,raw=EF"
2026-07-12T18:31:31.062515+00:00,1,,0,162,100,17100,2030,34713,up,1,40,40,"p3,seq=00162,d_pct=00100,v_mv=17100,i_ma=02030,p_mw=34713,mppt=up,f=1,chk=40,raw=FF"
2026-07-12T18:31:32.067945+00:00,1,,0,163,96,16940,1982,33575,dn,1,44,44,"p3,seq=00163,d_pct=00096,v_mv=16940,i_ma=01982,p_mw=33575,mppt=dn,f=1,chk=44,raw=F7"
2026-07-12T18:31:33.074533+00:00,1,,0,164,96,16940,1982,33575,hd,1,41,41,"p3,seq=00164,d_pct=00096,v_mv=16940,i_ma=01982,p_mw=33575,mppt=hd,f=1,chk=41,raw=F7"
2026-07-12T18:31:34.083518+00:00,1,,0,165,96,16900,1970,33293,dn,1,4F,4F,"p3,seq=00165,d_pct=00096,v_mv=16900,i_ma=01970,p_mw=33293,mppt=dn,f=1,chk=4F,raw=F5"
2026-07-12T18:31:35.094962+00:00,1,,0,166,96,16900,1970,33293,hd,1,4E,4E,"p3,seq=00166,d_pct=00096,v_mv=16900,i_ma=01970,p_mw=33293,mppt=hd,f=1,chk=4E,raw=F5"
2026-07-12T18:31:36.097888+00:00,1,,0,167,95,16880,1964,33152,dn,1,14,14,"p3,seq=00167,d_pct=00095,v_mv=16880,i_ma=01964,p_mw=33152,mppt=dn,f=1,chk=14,raw=F4"
2026-07-12T18:31:37.106401+00:00,1,,0,168,95,16880,1964,33152,hd,1,19,19,"p3,seq=00168,d_pct=00095,v_mv=16880,i_ma=01964,p_mw=33152,mppt=hd,f=1,chk=19,raw=F4"
2026-07-12T18:31:38.111812+00:00,1,,0,169,94,16800,1940,32592,dn,1,59,59,"p3,seq=00169,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=dn,f=1,chk=59,raw=F0"
2026-07-12T18:31:39.119660+00:00,1,,0,170,94,16800,1940,32592,hd,1,58,58,"p3,seq=00170,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=58,raw=F0"
2026-07-12T18:31:40.127956+00:00,1,,0,171,94,16800,1940,32592,hd,1,59,59,"p3,seq=00171,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=59,raw=F0"
2026-07-12T18:31:41.133025+00:00,1,,0,172,94,16800,1940,32592,hd,1,5E,5E,"p3,seq=00172,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=5E,raw=F0"
2026-07-12T18:31:42.145922+00:00,1,,0,173,87,16480,1844,30389,dn,0,C8,C8,"p3,seq=00173,d_pct=00087,v_mv=16480,i_ma=01844,p_mw=30389,mppt=dn,f=0,chk=C8,raw=E0"
2026-07-12T18:31:43.151834+00:00,1,,0,174,92,16720,1916,32035,up,0,2B,2B,"p3,seq=00174,d_pct=00092,v_mv=16720,i_ma=01916,p_mw=32035,mppt=up,f=0,chk=2B,raw=EC"
2026-07-12T18:31:44.157987+00:00,1,,0,175,93,16780,1934,32452,up,0,E2,E2,"p3,seq=00175,d_pct=00093,v_mv=16780,i_ma=01934,p_mw=32452,mppt=up,f=0,chk=E2,raw=EF"
2026-07-12T18:31:45.166158+00:00,1,,0,176,93,16780,1934,32452,hd,0,FC,FC,"p3,seq=00176,d_pct=00093,v_mv=16780,i_ma=01934,p_mw=32452,mppt=hd,f=0,chk=FC,raw=EF"
2026-07-12T18:31:46.171914+00:00,1,,0,177,93,16780,1934,32452,hd,0,FD,FD,"p3,seq=00177,d_pct=00093,v_mv=16780,i_ma=01934,p_mw=32452,mppt=hd,f=0,chk=FD,raw=EF"
2026-07-12T18:31:47.178151+00:00,1,,0,178,93,16780,1934,32452,hd,0,FE,FE,"p3,seq=00178,d_pct=00093,v_mv=16780,i_ma=01934,p_mw=32452,mppt=hd,f=0,chk=FE,raw=EF"
2026-07-12T18:31:48.185531+00:00,1,,0,179,93,16780,1934,32452,hd,0,FF,FF,"p3,seq=00179,d_pct=00093,v_mv=16780,i_ma=01934,p_mw=32452,mppt=hd,f=0,chk=FF,raw=EF"
2026-07-12T18:31:49.192359+00:00,1,,0,180,100,17100,2030,34713,up,1,56,56,"p3,seq=00180,d_pct=00100,v_mv=17100,i_ma=02030,p_mw=34713,mppt=up,f=1,chk=56,raw=FF"
2026-07-12T18:31:50.204280+00:00,1,,0,181,95,16860,1958,33011,dn,1,55,55,"p3,seq=00181,d_pct=00095,v_mv=16860,i_ma=01958,p_mw=33011,mppt=dn,f=1,chk=55,raw=F3"
2026-07-12T18:31:51.210639+00:00,1,,0,182,94,16800,1940,32592,dn,1,46,46,"p3,seq=00182,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=dn,f=1,chk=46,raw=F0"
2026-07-12T18:31:52.216581+00:00,1,,0,183,94,16800,1940,32592,hd,1,45,45,"p3,seq=00183,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=45,raw=F0"
2026-07-12T18:31:53.223660+00:00,1,,0,184,94,16800,1940,32592,hd,1,4A,4A,"p3,seq=00184,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=4A,raw=F0"
2026-07-12T18:31:54.230596+00:00,1,,0,185,94,16800,1940,32592,hd,1,4B,4B,"p3,seq=00185,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=4B,raw=F0"
2026-07-12T18:31:55.237215+00:00,1,,0,186,94,16800,1940,32592,hd,1,48,48,"p3,seq=00186,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=48,raw=F0"
2026-07-12T18:31:56.244202+00:00,1,,0,187,94,16800,1940,32592,hd,1,49,49,"p3,seq=00187,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=49,raw=F0"
2026-07-12T18:31:57.253255+00:00,1,,0,188,94,16800,1940,32592,hd,1,4E,4E,"p3,seq=00188,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=4E,raw=F0"
2026-07-12T18:31:58.264021+00:00,1,,0,189,94,16800,1940,32592,hd,1,4F,4F,"p3,seq=00189,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=4F,raw=F0"
2026-07-12T18:31:59.269499+00:00,1,,0,190,94,16800,1940,32592,hd,1,4C,4C,"p3,seq=00190,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=4C,raw=F0"
2026-07-12T18:32:00.276091+00:00,1,,0,191,94,16800,1940,32592,hd,1,4D,4D,"p3,seq=00191,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=4D,raw=F0"
2026-07-12T18:32:01.283141+00:00,1,,0,192,94,16800,1940,32592,hd,1,32,32,"p3,seq=00192,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=32,raw=F0"
2026-07-12T18:32:02.289706+00:00,1,,0,193,94,16800,1940,32592,hd,1,33,33,"p3,seq=00193,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=33,raw=F0"
2026-07-12T18:32:03.296845+00:00,1,,0,194,94,16800,1940,32592,hd,1,30,30,"p3,seq=00194,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=30,raw=F0"
2026-07-12T18:32:04.304764+00:00,1,,0,195,94,16800,1940,32592,hd,1,31,31,"p3,seq=00195,d_pct=00094,v_mv=16800,i_ma=01940,p_mw=32592,mppt=hd,f=1,chk=31,raw=F0"
2026-07-12T18:32:05.311429+00:00,1,,0,196,6,12320,596,7342,dn,0,24,24,"p3,seq=00196,d_pct=00006,v_mv=12320,i_ma=00596,p_mw=07342,mppt=dn,f=0,chk=24,raw=10"
2026-07-12T18:32:06.323125+00:00,1,,0,197,0,12000,500,6000,dn,0,9B,9B,"p3,seq=00197,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=dn,f=0,chk=9B,raw=00"
2026-07-12T18:32:07.328395+00:00,1,,0,198,0,12000,500,6000,hd,0,9A,9A,"p3,seq=00198,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=9A,raw=00"
2026-07-12T18:32:08.335447+00:00,1,,0,199,0,12000,500,6000,hd,0,9B,9B,"p3,seq=00199,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=9B,raw=00"
2026-07-12T18:32:09.342438+00:00,1,,0,200,0,12000,500,6000,hd,0,94,94,"p3,seq=00200,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=94,raw=00"
2026-07-12T18:32:10.350484+00:00,1,,0,201,0,12000,500,6000,hd,0,95,95,"p3,seq=00201,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=95,raw=00"
2026-07-12T18:32:11.356365+00:00,1,,0,202,0,12000,500,6000,hd,0,96,96,"p3,seq=00202,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=96,raw=00"
2026-07-12T18:32:12.363713+00:00,1,,0,203,0,12000,500,6000,hd,0,97,97,"p3,seq=00203,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=97,raw=00"
2026-07-12T18:32:13.371440+00:00,1,,0,204,0,12000,500,6000,hd,0,90,90,"p3,seq=00204,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=90,raw=00"
2026-07-12T18:32:14.377572+00:00,1,,0,205,0,12000,500,6000,hd,0,91,91,"p3,seq=00205,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=91,raw=00"
2026-07-12T18:32:15.389650+00:00,1,,0,206,0,12000,500,6000,hd,0,92,92,"p3,seq=00206,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=92,raw=00"
2026-07-12T18:32:16.400081+00:00,1,,0,207,0,12000,500,6000,hd,0,93,93,"p3,seq=00207,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=93,raw=00"
2026-07-12T18:32:17.401638+00:00,1,,0,208,0,12000,500,6000,hd,0,8C,8C,"p3,seq=00208,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=8C,raw=00"
2026-07-12T18:32:18.410550+00:00,1,,0,209,0,12000,500,6000,hd,0,8D,8D,"p3,seq=00209,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=8D,raw=00"
2026-07-12T18:32:19.416474+00:00,1,,0,210,0,12000,500,6000,hd,0,8E,8E,"p3,seq=00210,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=8E,raw=00"
2026-07-12T18:32:20.423080+00:00,1,,0,211,0,12000,500,6000,hd,0,8F,8F,"p3,seq=00211,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=8F,raw=00"
2026-07-12T18:32:21.430152+00:00,1,,0,212,0,12000,500,6000,hd,0,88,88,"p3,seq=00212,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=88,raw=00"
2026-07-12T18:32:22.437599+00:00,1,,0,213,0,12000,500,6000,hd,0,89,89,"p3,seq=00213,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=89,raw=00"
2026-07-12T18:32:23.443772+00:00,1,,0,214,0,12000,500,6000,hd,0,8A,8A,"p3,seq=00214,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=8A,raw=00"
2026-07-12T18:32:24.456778+00:00,1,,0,215,0,12000,500,6000,hd,0,8B,8B,"p3,seq=00215,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=8B,raw=00"
2026-07-12T18:32:25.462325+00:00,1,,0,216,0,12000,500,6000,hd,0,84,84,"p3,seq=00216,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=84,raw=00"
2026-07-12T18:32:26.468256+00:00,1,,0,217,0,12000,500,6000,hd,0,85,85,"p3,seq=00217,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=85,raw=00"
2026-07-12T18:32:27.475751+00:00,1,,0,218,0,12000,500,6000,hd,0,86,86,"p3,seq=00218,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=86,raw=00"
2026-07-12T18:32:28.483276+00:00,1,,0,219,0,12000,500,6000,hd,0,87,87,"p3,seq=00219,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=87,raw=00"
2026-07-12T18:32:29.489895+00:00,1,,0,220,0,12000,500,6000,hd,0,80,80,"p3,seq=00220,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=80,raw=00"
2026-07-12T18:32:30.496426+00:00,1,,0,221,0,12000,500,6000,hd,0,81,81,"p3,seq=00221,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=81,raw=00"
2026-07-12T18:32:31.503621+00:00,1,,0,222,0,12000,500,6000,hd,0,82,82,"p3,seq=00222,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=82,raw=00"
2026-07-12T18:32:32.511642+00:00,1,,0,223,0,12000,500,6000,hd,0,83,83,"p3,seq=00223,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=83,raw=00"
2026-07-12T18:32:33.523131+00:00,1,,0,224,0,12000,500,6000,hd,0,BC,BC,"p3,seq=00224,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=BC,raw=00"
2026-07-12T18:32:34.528785+00:00,1,,0,225,0,12000,500,6000,hd,0,BD,BD,"p3,seq=00225,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=BD,raw=00"
2026-07-12T18:32:35.535357+00:00,1,,0,226,0,12000,500,6000,hd,0,BE,BE,"p3,seq=00226,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=BE,raw=00"
2026-07-12T18:32:36.542077+00:00,1,,0,227,0,12000,500,6000,hd,0,BF,BF,"p3,seq=00227,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=BF,raw=00"
2026-07-12T18:32:37.547992+00:00,1,,0,228,25,13280,884,11739,up,0,EE,EE,"p3,seq=00228,d_pct=00025,v_mv=13280,i_ma=00884,p_mw=11739,mppt=up,f=0,chk=EE,raw=40"
2026-07-12T18:32:38.556438+00:00,1,,0,229,25,13280,884,11739,hd,0,EE,EE,"p3,seq=00229,d_pct=00025,v_mv=13280,i_ma=00884,p_mw=11739,mppt=hd,f=0,chk=EE,raw=40"
2026-07-12T18:32:39.562991+00:00,1,,0,230,25,13280,884,11739,hd,0,ED,ED,"p3,seq=00230,d_pct=00025,v_mv=13280,i_ma=00884,p_mw=11739,mppt=hd,f=0,chk=ED,raw=40"
2026-07-12T18:32:40.570439+00:00,1,,0,231,75,15840,1652,26167,up,0,93,93,"p3,seq=00231,d_pct=00075,v_mv=15840,i_ma=01652,p_mw=26167,mppt=up,f=0,chk=93,raw=C0"
2026-07-12T18:32:41.577829+00:00,1,,0,232,75,15840,1652,26167,hd,0,9D,9D,"p3,seq=00232,d_pct=00075,v_mv=15840,i_ma=01652,p_mw=26167,mppt=hd,f=0,chk=9D,raw=C0"
2026-07-12T18:32:42.588211+00:00,1,,0,233,87,16480,1844,30389,up,0,8F,8F,"p3,seq=00233,d_pct=00087,v_mv=16480,i_ma=01844,p_mw=30389,mppt=up,f=0,chk=8F,raw=E0"
2026-07-12T18:32:43.596224+00:00,1,,0,234,0,12000,500,6000,dn,0,B4,B4,"p3,seq=00234,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=dn,f=0,chk=B4,raw=00"
2026-07-12T18:32:44.600992+00:00,1,,0,235,0,12000,500,6000,hd,0,B7,B7,"p3,seq=00235,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B7,raw=00"
2026-07-12T18:32:45.608709+00:00,1,,0,236,0,12000,500,6000,hd,0,B0,B0,"p3,seq=00236,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B0,raw=00"
2026-07-12T18:32:46.615424+00:00,1,,0,237,0,12000,500,6000,hd,0,B1,B1,"p3,seq=00237,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B1,raw=00"
2026-07-12T18:32:47.622419+00:00,1,,0,238,0,12000,500,6000,hd,0,B2,B2,"p3,seq=00238,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B2,raw=00"
2026-07-12T18:32:48.629454+00:00,1,,0,239,0,12000,500,6000,hd,0,B3,B3,"p3,seq=00239,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=B3,raw=00"
2026-07-12T18:32:49.636699+00:00,1,,0,240,0,12000,500,6000,hd,0,AC,AC,"p3,seq=00240,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=AC,raw=00"
2026-07-12T18:32:50.648285+00:00,1,,0,241,0,12000,500,6000,hd,0,AD,AD,"p3,seq=00241,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=AD,raw=00"
2026-07-12T18:32:51.653412+00:00,1,,0,242,0,12000,500,6000,hd,0,AE,AE,"p3,seq=00242,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=AE,raw=00"
2026-07-12T18:32:52.659877+00:00,1,,0,243,0,12000,500,6000,hd,0,AF,AF,"p3,seq=00243,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=AF,raw=00"
2026-07-12T18:32:53.666906+00:00,1,,0,244,0,12000,500,6000,hd,0,A8,A8,"p3,seq=00244,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A8,raw=00"
2026-07-12T18:32:54.674381+00:00,1,,0,245,0,12000,500,6000,hd,0,A9,A9,"p3,seq=00245,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A9,raw=00"
2026-07-12T18:32:55.679450+00:00,1,,0,246,0,12000,500,6000,hd,0,AA,AA,"p3,seq=00246,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=AA,raw=00"
2026-07-12T18:32:56.692810+00:00,1,,0,247,0,12000,500,6000,hd,0,AB,AB,"p3,seq=00247,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=AB,raw=00"
2026-07-12T18:32:57.697471+00:00,1,,0,248,0,12000,500,6000,hd,0,A4,A4,"p3,seq=00248,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A4,raw=00"
2026-07-12T18:32:58.704748+00:00,1,,0,249,0,12000,500,6000,hd,0,A5,A5,"p3,seq=00249,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A5,raw=00"
2026-07-12T18:32:59.711160+00:00,1,,0,250,0,12000,500,6000,hd,0,A6,A6,"p3,seq=00250,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A6,raw=00"
2026-07-12T18:33:00.718524+00:00,1,,0,251,0,12000,500,6000,hd,0,A7,A7,"p3,seq=00251,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A7,raw=00"
2026-07-12T18:33:01.725178+00:00,1,,0,252,0,12000,500,6000,hd,0,A0,A0,"p3,seq=00252,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A0,raw=00"
2026-07-12T18:33:02.732753+00:00,1,,0,253,0,12000,500,6000,hd,0,A1,A1,"p3,seq=00253,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A1,raw=00"
2026-07-12T18:33:03.744176+00:00,1,,0,254,0,12000,500,6000,hd,0,A2,A2,"p3,seq=00254,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A2,raw=00"
2026-07-12T18:33:04.750545+00:00,1,,0,255,0,12000,500,6000,hd,0,A3,A3,"p3,seq=00255,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=A3,raw=00"
2026-07-12T18:33:05.757185+00:00,1,,0,256,0,12000,500,6000,hd,0,5D,5D,"p3,seq=00256,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=5D,raw=00"
2026-07-12T18:33:06.763249+00:00,1,,0,257,0,12000,500,6000,hd,0,5C,5C,"p3,seq=00257,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=5C,raw=00"
2026-07-12T18:33:07.771145+00:00,1,,0,258,0,12000,500,6000,hd,0,5F,5F,"p3,seq=00258,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=5F,raw=00"
2026-07-12T18:33:08.778125+00:00,1,,0,259,0,12000,500,6000,hd,0,5E,5E,"p3,seq=00259,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=5E,raw=00"
2026-07-12T18:33:09.783106+00:00,1,,0,260,0,12000,500,6000,hd,0,59,59,"p3,seq=00260,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=59,raw=00"
2026-07-12T18:33:10.798136+00:00,1,,0,261,0,12000,500,6000,hd,0,58,58,"p3,seq=00261,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=58,raw=00"
2026-07-12T18:33:11.801831+00:00,1,,0,262,0,12040,512,6164,up,0,2D,2D,"p3,seq=00262,d_pct=00000,v_mv=12040,i_ma=00512,p_mw=06164,mppt=up,f=0,chk=2D,raw=02"
2026-07-12T18:33:12.808764+00:00,1,,0,263,7,12360,608,7514,up,0,4F,4F,"p3,seq=00263,d_pct=00007,v_mv=12360,i_ma=00608,p_mw=07514,mppt=up,f=0,chk=4F,raw=12"
2026-07-12T18:33:13.815417+00:00,1,,0,264,7,12360,608,7514,hd,0,41,41,"p3,seq=00264,d_pct=00007,v_mv=12360,i_ma=00608,p_mw=07514,mppt=hd,f=0,chk=41,raw=12"
2026-07-12T18:33:14.822619+00:00,1,,0,265,7,12360,608,7514,hd,0,40,40,"p3,seq=00265,d_pct=00007,v_mv=12360,i_ma=00608,p_mw=07514,mppt=hd,f=0,chk=40,raw=12"
2026-07-12T18:33:15.831005+00:00,1,,0,266,7,12360,608,7514,hd,0,43,43,"p3,seq=00266,d_pct=00007,v_mv=12360,i_ma=00608,p_mw=07514,mppt=hd,f=0,chk=43,raw=12"
2026-07-12T18:33:16.836268+00:00,1,,0,267,7,12360,608,7514,hd,0,42,42,"p3,seq=00267,d_pct=00007,v_mv=12360,i_ma=00608,p_mw=07514,mppt=hd,f=0,chk=42,raw=12"
2026-07-12T18:33:17.843071+00:00,1,,0,268,6,12320,596,7342,dn,0,ED,ED,"p3,seq=00268,d_pct=00006,v_mv=12320,i_ma=00596,p_mw=07342,mppt=dn,f=0,chk=ED,raw=10"
2026-07-12T18:33:18.854983+00:00,1,,0,269,0,12000,500,6000,dn,0,52,52,"p3,seq=00269,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=dn,f=0,chk=52,raw=00"
2026-07-12T18:33:19.860719+00:00,1,,0,270,0,12000,500,6000,hd,0,53,53,"p3,seq=00270,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=53,raw=00"
2026-07-12T18:33:20.868412+00:00,1,,0,271,0,12000,500,6000,hd,0,52,52,"p3,seq=00271,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=52,raw=00"
2026-07-12T18:33:21.873702+00:00,1,,0,272,0,12000,500,6000,hd,0,4D,4D,"p3,seq=00272,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4D,raw=00"
2026-07-12T18:33:22.880814+00:00,1,,0,273,0,12000,500,6000,hd,0,4C,4C,"p3,seq=00273,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4C,raw=00"
2026-07-12T18:33:23.888106+00:00,1,,0,274,0,12000,500,6000,hd,0,4F,4F,"p3,seq=00274,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4F,raw=00"
2026-07-12T18:33:24.895866+00:00,1,,0,275,0,12000,500,6000,hd,0,4E,4E,"p3,seq=00275,d_pct=00000,v_mv=12000,i_ma=00500,p_mw=06000,mppt=hd,f=0,chk=4E,raw=00"
